OS_PLATFORM,MODEL,DV_MODEL,CO2_FOOTPRINT,USER_COUNTRY_CD,USER_ID_ENCRYPTED,EMPLOYEE_TYPE,DEVICECAPACITY
17.4,IPHONE 13,IPHONE 13,64,CH,E]LLKZE;,EMP - Regular,128
17.3.1,IPHONE 13,IPHONE 13,64,BE,PM[XKVN;,EMP - Regular,128
17.2.1,IPHONE 13,IPHONE 13,,US,HTKSMMOU,EMP - Regular,
17.4,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,57,DE,RJNVSIK:,EMP - Regular,64
17.3,IPAD PRO 12.9-INCH.,IPAD PRO 12.9-INCH,,US,EWWKUVJ[,EMP - Regular,256
17.4,IPHONE 13,IPHONE 13,64,CH,FP[MYZ28,EMP - Regular,128
17.4,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,57,DE,]WKIRMZZ,EMP - Regular,64
17.3.1,IPHONE 13,IPHONE 13,64,GT,GMUIUVHU,EMP - Regular,128
17.3.1,IPHONE 11,IPHONE 11,77,CL,]IVSXIOR,CW - Consultant,128
17.4,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,57,DE,EM[LK[,EMP - Regular,64
16.3.1,IPHONE 13,IPHONE 13,64,PY,VIWGP95=,EMP - Regular,128
17.0.3,IPAD PRO 11-INCH,IPAD PRO 11-INCH 1ST GEN,,CA,HT\PKaTI,EMP - Regular,64
17.1.2,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,IT,FIVEMVJT,EMP - Regular,128
17.4,IPAD PRO 11-INCH 3RD,IPAD PRO 11-INCH 3RD GEN,,IT,FM\ETIM9,EMP - Regular,128
17.3.1,IPHONE 11,IPHONE 11,77,US,WWPYTTP\,EMP - Regular,128
17.4,IPHONE 12,IPHONE 12,75,US,DVM]Y,EMP - Regular,128
17.3.1,IPAD PRO 11-INCH 3RD,IPAD PRO 11-INCH 3RD GEN,112,US,DVM]Y,EMP - Regular,256
17.2,IPAD PRO 11-INCH 3RD,IPAD PRO 11-INCH 3RD GEN,112,CH,NQ\WRQOP,EMP - Regular,256
17.4,IPHONE 13,IPHONE 13,64,CH,EZRNY?4,EMP - Regular,128
17.3.1,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,57,DE,EIMIXZ3,EMP - Regular,64
17.4,IPHONE 13,IPHONE 13,64,US,PI]L[ZB:,EMP - Regular,128
17.4,IPHONE 11,IPHONE 11,77,US,YWUMZQDU,EMP - Regular,128
17.2.1,IPHONE 13,IPHONE 13,64,UY,OILLGOBI,EMP - Regular,128
17.1.2,IPHONE 11,IPHONE 11,,CN,]P^]?:,EMP - Regular,
16.6.1,IPHONE 13,IPHONE 13,64,CH,IZRIJUC9,EMP - Regular,128
17.3.1,IPHONE 13,IPHONE 13,64,DE,UW\ITUBR,EMP - Regular,128
17.1.1,IPHONE 13,IPHONE 13,,US,FPXYI93,EMP - Regular,
17.2.1,IPHONE 11,IPHONE 11,,CL,OIPSYVBK,EMP - Regular,
17.3.1,IPHONE 13,IPHONE 13,64,CH,ZMRPGVE[,EMP - Regular,128
17.3.1,IPHONE 13,IPHONE 13,64,PE,UWVIXW[T,EMP - Regular,128
17.3.1,IPHONE 12,IPHONE 12,75,BR,VIUISU,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,US,JI[RKZT,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,CN,OQc5=@,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,US,]PJRP:9A,EMP - Regular,128
17.3.1,IPHONE 13,IPHONE 13,64,CH,N][EZTJK,EMP - Regular,128
17.3.1,IPHONE 12,IPHONE 12,70,CA,FPXMP=4,EMP - Regular,64
17.1.2,IPHONE 11,IPHONE 11,77,CN,[]`<,EMP - Regular,128
17.3.1,IPAD PRO 11-INCH 3RD,IPAD PRO 11-INCH 3RD GEN,,AR,EMWMZMN=,EMP - Regular,128
17.3.1,IPHONE 13,IPHONE 13,64,MY,DVPV8,EMP - Regular,128
17.3.1,IPHONE 13,IPHONE 13,64,MY,NQ[PG[,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,US,FJRFGa,EMP - Regular,128
16.7,IPHONE 13,IPHONE 13,64,MY,OMNG<,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,CH,FPJOQQZZ,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,71,US,OQ^J7@,EMP - Regular,256
17.4,IPHONE 11,IPHONE 11,77,US,PI\ST[7,EMP - Regular,128
17.3.1,IPHONE 12,IPHONE 12,75,US,P]WNGTT9,EMP - Regular,128
16.7,IPHONE 12,IPHONE 12,75,MA,KI[WGVZP,CW - Contractor,128
17.4,IPAD PRO 11-INCH 3RD,IPAD PRO 11-INCH 3RD GEN,112,CH,DTXRYWNL,EMP - Regular,256
17.4,IPHONE 12,IPHONE 12,75,US,E]UPUKL,EMP - Regular,128
16.7,IPAD 8TH GEN 10.2-IN,IPAD 8TH GEN 10.2-INCH,,BR,SILLKKH=,CW - Contractor,128
17.4,IPHONE 12,IPHONE 12,75,CH,NZJX`MSN,EMP - Regular,128
17.4,IPHONE 11,IPHONE 11,77,US,JWNVZMMU,EMP - Regular,128
17.3.1,IPAD PRO 11-INCH 3RD,IPAD PRO 11-INCH 3RD GEN,,CN,OQL5;9,EMP - Regular,512
17.3.1,IPHONE 12,IPHONE 12,75,CH,PMPI\IO[,EMP - Regular,128
17.4,IPAD PRO 11-INCH. 2N,IPAD PRO 11-INCH 2ND GEN,130,UNKNOWN,XVTRU_O,Unknown,256
17.1.2,IPHONE 12,IPHONE 12,75,IT,FM[ZK\UI,EMP - Regular,128
17.3.1,IPHONE 12 PRO MAX,IPHONE 12 PRO MAX,,KW,HTOE_WVU,EMP - Regular,256
17.4,IPHONE 12,IPHONE 12,75,CH,VQWKKZZR,EMP - Regular,128
16.7,IPAD PRO 11-INCH. 2N,IPAD PRO 11-INCH 2ND GEN,,BR,VIUISU,EMP - Regular,
16.7,IPHONE 13,IPHONE 13,64,SA,DT\LKPSP,EMP - Regular,128
17.4,IPHONE 12,IPHONE 12,75,US,JI[VO[PK,EMP - Regular,128
16.7,IPAD PRO 11-INCH 3RD,IPAD PRO 11-INCH 3RD GEN,112,US,MILOYWO@,EMP - Regular,256
17.3,IPHONE 12,IPHONE 12,75,CH,GWVMTOV`,CW - Contractor,128
17.3.1,IPHONE 13,IPHONE 13,64,ES,HKQE\MN,EMP - Regular,128
17.2.1,IPHONE 12,IPHONE 12,75,IT,EI[XUTJM,EMP - Regular,128
17.3.1,IPHONE 12,IPHONE 12,75,MY,FP^ENP,EMP - Regular,128
17.1.2,IPHONE 12 MINI,IPHONE 12 MINI,,IE,G]WRKK4,EMP - Regular,128
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,US,VW^^GR3@,EMP - Regular,128
17.3.1,IPHONE 13,IPHONE 13,64,US,FPJRMK2?,EMP - Regular,128
16.7,IPHONE 12,IPHONE 12,75,BR,P]WLUbX,EMP - Regular,128
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,CH,SMUPOVN,EMP - Temporary,128
17.4,IPHONE 13,IPHONE 13,64,US,FZNIJL,EMP - Regular,128
17.4,IPHONE 12,IPHONE 12,70,PL,UWaEYU,EMP - Regular,64
17.4,IPHONE 13,IPHONE 13,64,CH,SQ[SIIOX,EMP - Regular,128
17.3.1,IPHONE 13,IPHONE 13,71,SG,OQVW7<,EMP - Regular,256
17.3,IPAD PRO 12.9-INCH 5,IPAD PRO 12.9-INCH 5TH GEN,,CH,PI[GNMTN,EMP - Regular,256
17.4,IPHONE 13,IPHONE 13,64,CN,]PJS`;8,EMP - Regular,128
17.3.1,IPHONE 13,IPHONE 13,64,US,WWYLGUD,EMP - Regular,128
17.2.1,IPHONE 12,IPHONE 12,75,CN,KMb5=,EMP - Regular,128
16.7,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,57,HU,E]L^US,EMP - Regular,64
17.1.2,IPHONE 13,IPHONE 13,64,GB,SI]IRI2<,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,CH,EI^WIPV,EMP - Regular,128
17.3.1,IPAD (9TH GENERATION,IPAD 9TH GEN,75,UNKNOWN,XVTRU_O,Unknown,64
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,46,DE,VMRFUTE[,EMP - Regular,64
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,US,PKUE[KN9,EMP - Regular,128
17.3.1,IPHONE 13,IPHONE 13,64,CH,JMRWYJVI,EMP - Regular,128
17.4,IPAD PRO 11-INCH 3RD,IPAD PRO 11-INCH 3RD GEN,112,CH,JMRWYJVI,EMP - Regular,256
17.3.1,IPHONE 12,IPHONE 12,70,CA,OMNO7<5,EMP - Regular,64
16.7.2,IPHONE 8,IPHONE 8,,US,OIVH>,EMP - Regular,
17.3.1,IPHONE 13,IPHONE 13,64,US,GIWKRMPS,EMP - Regular,128
17.2.1,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,46,DE,GQNPH,CW - Contractor,64
17.4,IPHONE 13,IPHONE 13,64,HU,WMUE,EMP - Regular,128
17.3.1,IPHONE 12,IPHONE 12,70,AR,WW[VKK3?,EMP - Regular,64
17.4,IPHONE 13,IPHONE 13,,US,VKQMK_FM,EMP - Regular,
17.4,IPAD AIR 5TH GENERAT,IPAD AIR 5TH GEN,92,US,D^NV__,EMP - Regular,256
17.3.1,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,46,DE,P]NPRU:<,EMP - Regular,64
17.4,IPHONE 13,IPHONE 13,64,CN,ZIWKM<5,EMP - Regular,128
17.4,IPAD AIR 5TH GENERAT,IPAD AIR 5TH GEN,92,US,MWQRYU99,EMP - Regular,256
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,US,MWQRYU99,EMP - Regular,128
17.3.1,IPAD PRO 11-INCH 3RD,IPAD PRO 11-INCH 3RD GEN,,PH,YIUITKN:,EMP - Long-term IA (LTIA),128
17.3.1,IPHONE 13,IPHONE 13,64,CH,HTOEPWVb,EMP - Regular,128
17.3.1,IPHONE 12,IPHONE 12,75,US,DI^WZZJI,EMP - Regular,128
16.7.2,IPAD PRO 11-INCH 3RD,IPAD PRO 11-INCH 3RD GEN,,CA,M]WIPID,EMP - Regular,128
16.1.1,IPAD PRO 11-INCH 3RD,IPAD PRO 11-INCH 3RD GEN,,PH,MWWWUVN,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,CZ,N]KS\IN,EMP - Regular,128
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,SIPITPBU,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,US,V\NZKVC@,EMP - Regular,128
17.3.1,IPHONE 13,IPHONE 13,64,US,UIUGUbBQ,EMP - Regular,128
17.3.1,IPHONE 13,IPHONE 13,64,US,DV]S[VT,EMP - Regular,128
17.4,IPAD PRO 11-INCH 3RD,IPAD PRO 11-INCH 3RD GEN,112,CH,]][FXQC9,CW - Contractor,256
17.4,IPHONE 14,IPHONE 14,61,US,PMWHUT3:,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,CH,PI[FGKT9,EMP - Regular,128
17.3.1,IPHONE 14,IPHONE 14,61,CH,ZI\QKZN:,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,CH,WM\XKZQ,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,FR,SQWLKQB=,EMP - Regular,128
17.0.3,IPAD 8TH GEN 10.2-IN,IPAD 8TH GEN 10.2-INCH,,ZA,UWKIXU2@,EMP - Regular,128
17.4,IPHONE 12,IPHONE 12,70,PL,JTX[IbFI,EMP - Regular,64
17.4,IPHONE 13,IPHONE 13,64,US,OW_IZ9,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,CH,GM[QKZK,EMP - Regular,128
17.3.1,IPHONE 13,IPHONE 13,71,PA,KM[RGR4A,EMP - Regular,256
17.3.1,IPHONE 12,IPHONE 12,75,BR,QITEJIU9,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,CH,VWVQKZK?,EMP - Regular,128
16.7,IPHONE XR,IPHONE XR,62,GB,VI_EMMF,EMP - Regular,128
17.3.1,IPHONE 13,IPHONE 13,64,US,IMWKPA,EMP - Regular,128
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,US,IM[K[[T<,EMP - Regular,128
17.3.1,IPHONE 13 PRO MAX,IPHONE 13 PRO MAX,74,NZ,K]JRP91@,EMP - Regular,128
17.4,IPHONE 12,IPHONE 12,75,GB,SI[YRMLZ,EMP - Long-term IA (LTIA),128
17.2,IPAD PRO 12.9-INCH.,IPAD PRO 12.9-INCH,,IT,UW\WUVJZ,EMP - Regular,256
17.2,IPAD AIR 5TH GENERAT,IPAD AIR 5TH GEN,92,US,VITEOT,EMP - Regular,256
17.3.1,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,,US,VURXN[6:,EMP - Regular,
17.3.1,IPHONE 12,IPHONE 12,75,BR,EMLIMIUX,EMP - Regular,128
17.4,IPHONE 12,IPHONE 12,75,US,QO^]N91@,EMP - Regular,128
17.2.1,IPHONE 13,IPHONE 13,64,US,ETJGQUF:,EMP - Regular,128
16.2,IPAD 8TH GEN 10.2-IN,IPAD 8TH GEN 10.2-INCH,,CH,EW\MTM,EMP - Temporary,128
17.3,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,57,DE,J]NVZTN9,EMP - Regular,64
17.3.1,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,US,V][QGK[P,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,US,JI[JOIS9,EMP - Regular,128
17.3.1,IPHONE 12,IPHONE 12,75,CH,JI^XYKQ:,EMP - Regular,128
17.2,IPAD PRO 12.9-INCH.,IPAD PRO 12.9-INCH,,US,VIUEYW,EMP - Regular,256
17.4,IPHONE 13,IPHONE 13,64,HU,F[JRGLJ^,CW - Contractor,128
17.0.3,IPHONE 13,IPHONE 13,,CN,PMWK_A,EMP - Regular,
17.3.1,IPHONE 13,IPHONE 13,64,CH,V\XLRMO9,EMP - Temporary,128
17.4,IPHONE 13,IPHONE 13,64,US,GSUIK,EMP - Regular,128
17.4,IPHONE 12,IPHONE 12,75,CR,SM[I`PJU,CW - Contractor,128
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,US,JPJ^OK,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,CH,OM\EMMH:,CW - Contractor,128
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,CH,EI^QMIS9,EMP - Regular,128
17.3.1,IPHONE 13,IPHONE 13,64,CH,FWUPGM,EMP - Regular,128
17.4,IPHONE 11,IPHONE 11,77,US,VMNPKZU,EMP - Regular,128
17.3.1,IPHONE 11,IPHONE 11,72,CO,OWYI`OVK,EMP - Regular,64
17.4,IPHONE 12,IPHONE 12,75,RU,PQTLGQML,EMP - Regular,128
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,N]NRZbFR,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,US,N]JT,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,ES,FTJZKZJR,EMP - Regular,128
16.1.1,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,US,JWW^GZ2<,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,ES,DTLEXIJ9,CW - Consultant,128
17.4,IPHONE 13,IPHONE 13,64,CH,NZJYYMT=,EMP - Regular,128
17.2.1,IPHONE 12,IPHONE 12,70,PL,]QNPOVBA,EMP - Regular,64
17.3.1,IPHONE 12,IPHONE 12,75,KZ,OIYEK^W,EMP - Regular,128
15.6.1,IPHONE 13,IPHONE 13,64,CH,\W[S`TV],EMP - Regular,128
17.3.1,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,57,DE,EWNXZVFT,EMP - Regular,64
16.3.1,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,Q]WW,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,US,VPJLH=,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,US,UJJXK[,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,US,SQNVIMX<,EMP - Regular,128
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,I]LLYV,EMP - Regular,128
17.4,IPAD PRO 11-INCH 4TH,IPAD PRO 11-INCH 4TH GEN,121,CH,VIWXUZJU,EMP - Regular,256
17.3.1,IPHONE 13,IPHONE 13,64,CH,FIYX[OPQ,EMP - Regular,128
17.2,IPAD PRO 12.9-INCH.,IPAD PRO 12.9-INCH,,AU,ZQUPS91=,EMP - Regular,128
17.3.1,IPHONE 11,IPHONE 11,77,SA,PIMETQE,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,TR,NQcMRLBM,EMP - Regular,128
17.3.1,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,US,MILOY[3?,EMP - Regular,128
17.3.1,IPAD (9TH GENERATION,IPAD 9TH GEN,75,UNKNOWN,XVTRU_O,Unknown,64
17.3.1,IPHONE 13,IPHONE 13,64,CN,FPNRL9:,EMP - Regular,128
17.4,IPHONE 12,IPHONE 12,70,CA,EIUVGUTT,EMP - Regular,64
17.3.1,IPHONE 13,IPHONE 13,71,IN,NIYSUZB<,EMP - Regular,256
17.3.1,IPAD 8TH GEN 10.2-IN,IPAD 8TH GEN 10.2-INCH,,ES,UWMVOZ5?,EMP - Regular,128
17.3.1,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,PQLLGTD:,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,CH,ROUMTLE9,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,US,EMUPUUPI,EMP - Regular,128
17.3.1,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,KI^FRMJI,EMP - Temporary,128
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,GW[RX:,EMP - Regular,128
17.3.1,IPHONE 13,IPHONE 13,64,GB,HUNV_P,EMP - Regular,128
17.1.1,IPHONE 12,IPHONE 12,70,VN,KWJRMX3,EMP - Regular,64
17.3.1,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,57,MY,EQWXOZBZ,EMP - Regular,64
17.3.1,IPHONE 11,IPHONE 11,77,RU,NQUTOaBM,EMP - Regular,128
16.7,IPHONE 13,IPHONE 13,64,BG,\W[HGVPX,EMP - Regular,128
17.4,IPHONE 12,IPHONE 12,75,AU,QO^]KVB>,EMP - Regular,128
17.3.1,IPHONE 11,IPHONE 11,72,CO,UWSEYU4,EMP - Regular,64
17.4,IPHONE 13,IPHONE 13,64,BG,SM]VU^[9,EMP - Regular,128
17.1.2,IPHONE 12 PRO,IPHONE 12 PRO,,PL,RTNRYSJI,EMP - Regular,
17.4,IPHONE 11,IPHONE 11,77,CH,]I[RH,EMP - Regular,128
16.7,IPHONE 13,IPHONE 13,64,LT,YW\]RQVT,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,US,ZQUPYWO[,EMP - Regular,128
16.3.1,IPHONE 12,IPHONE 12,75,VN,QO^]Z93A,EMP - Regular,128
17.3.1,IPHONE 13,IPHONE 13,64,LT,P][E[[LO,EMP - Regular,128
17.3.1,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,62,US,IWbII,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,US,GMUKGR3>,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,CN,]PXYP@8,EMP - Regular,128
17.3.1,IPHONE 12 PRO,IPHONE 12 PRO,,PL,SIPEIbN,EMP - Regular,256
17.4,IPHONE 13,IPHONE 13,64,US,K]OJQ9,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,AT,UWMVP95<,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,US,PWXVKR49,EMP - Regular,128
17.3.1,IPHONE 12,IPHONE 12,70,EG,DJMIRSBS,EMP - Regular,64
17.3.1,IPAD PRO 11-INCH 3RD,IPAD PRO 11-INCH 3RD GEN,112,US,QWUETR8,EMP - Regular,256
17.4,IPHONE 13,IPHONE 13,64,US,JIbPKX,EMP - Regular,128
17.4,IPHONE 12,IPHONE 12,70,PL,GMUEIR2@,EMP - Regular,64
16.7,IPHONE 13,IPHONE 13,71,KR,\]WN8,EMP - Regular,256
17.3.1,IPHONE 13,IPHONE 13,64,US,PQUI_\,EMP - Regular,128
17.4,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,57,DE,GWWMTOFS,EMP - Regular,64
17.4,IPHONE 13,IPHONE 13,64,US,PQUPG\,EMP - Regular,128
17.4,IPHONE 11,IPHONE 11,77,US,L[VEKT[,EMP - Regular,128
17.3.1,IPHONE 13,IPHONE 13,64,CN,SMRX,EMP - Regular,128
17.3.1,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,57,DE,SWU]TWWU,EMP - Regular,64
17.4,IPAD (9TH GENERATION,IPAD 9TH GEN,75,DE,GW\GNR,EMP - Regular,64
17.3.1,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,57,DE,HV]ITUBL,EMP - Regular,64
17.4,IPHONE 12,IPHONE 12,75,CN,KIWW<,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,US,VIZMHP,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,US,RTVIJWL,EMP - Regular,128
16.7,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,57,DE,VKQSKTFL,EMP - Regular,64
17.4,IPHONE 13,IPHONE 13,64,CH,EZ^RTMS@,EMP - Regular,128
17.2.1,IPHONE 13,IPHONE 13,71,US,EPJKG\L,EMP - Regular,256
17.1.2,IPHONE 13 PRO,IPHONE 13 PRO,,CR,FWWXXR3?,EMP - Regular,
15.6.1,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,57,DE,OM]XG]N,EMP - Regular,64
17.4,IPAD PRO 11-INCH 3RD,IPAD PRO 11-INCH 3RD GEN,,IT,FIWGOIOI,EMP - Regular,128
17.4,IPAD PRO 11-INCH 3RD,IPAD PRO 11-INCH 3RD GEN,,US,JWXHOVE,EMP - Regular,128
17.3.1,IPHONE 13,IPHONE 13,64,US,WIWV<,EMP - Regular,128
17.3.1,IPHONE 13,IPHONE 13,64,US,U]UPX9,EMP - Regular,128
17.3.1,IPHONE 12,IPHONE 12,75,GB,H^JRYR2:,EMP - Regular,128
17.3.1,IPHONE 13,IPHONE 13,64,US,WWVMTVBT,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,CH,VIWGNR3;,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,ES,YIUIXIQI,EMP - Regular,128
17.3.1,IPHONE 13,IPHONE 13,64,PK,GPJQGVB9,EMP - Regular,128
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,US,EWWETVPN,EMP - Regular,128
17.4,IPHONE 12,IPHONE 12,75,BR,OQVEX:3,EMP - Regular,128
17.4,IPAD (9TH GENERATION,IPAD 9TH GEN,75,DE,ZIUHKZNO,EMP - Regular,64
17.4,IPHONE 13,IPHONE 13,64,CZ,K][OU^B^,EMP - Temporary,128
16.1.1,IPHONE 12,IPHONE 12,70,PL,GIUIQU,EMP - Regular,64
17.4,IPHONE 13,IPHONE 13,64,CH,G][QGbZ,EMP - Regular,128
16.7,IPHONE 13,IPHONE 13,64,US,ZIWG7;,EMP - Regular,128
17.4,IPAD PRO 11-INCH,IPAD PRO 11-INCH 1ST GEN,128,DE,JZXWYT7,EMP - Regular,256
17.4,IPHONE 12,IPHONE 12,70,JP,PI]SHIZ,EMP - Regular,64
17.4,IPAD (9TH GENERATION,IPAD 9TH GEN,75,CN,]PJRX91?,EMP - Regular,64
17.3.1,IPHONE 12,IPHONE 12,75,BR,NIRL7,EMP - Regular,128
17.4,IPAD 8TH GEN 10.2-IN,IPAD 8TH GEN 10.2-INCH,,MY,OMXRM[8,EMP - Regular,32
17.4,IPHONE 12,IPHONE 12,70,JP,DUJRUV2,EMP - Regular,64
17.3,IPAD (9TH GENERATION,IPAD 9TH GEN,75,JP,I]TETWO,EMP - Regular,64
16.7,IPHONE 12,IPHONE 12,70,AR,DJNGG[JR,EMP - Regular,64
17.4,IPHONE 13,IPHONE 13,64,US,IW[HS91,EMP - Regular,128
17.3.1,IPHONE 13,IPHONE 13,71,SG,GQcSTK2,EMP - Regular,256
17.3.1,IPAD (9TH GENERATION,IPAD 9TH GEN,75,DE,OMUYYKIL,EMP - Regular,64
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,US,E]LLKZMU,EMP - Regular,128
17.3.1,IPHONE 13,IPHONE 13,64,UY,YQUPGNO9,EMP - Regular,128
17.4,IPAD PRO 11-INCH 3RD,IPAD PRO 11-INCH 3RD GEN,112,CH,WWKEX]FO,EMP - Regular,256
16.7,IPHONE 12,IPHONE 12,75,US,VPRRM:,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,CH,NIUORWFS,EMP - Regular,128
16.7,IPHONE 12,IPHONE 12,75,CH,OQ]LKZMU,EMP - Regular,128
17.2.1,IPHONE 12,IPHONE 12,75,BR,PW]XGNJI,EMP - Regular,128
17.4,IPHONE 11,IPHONE 11,77,GB,KW[WSIOQ,EMP - Regular,128
17.3,IPHONE 12,IPHONE 12,75,IT,PWMSRIB,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,US,FI\XOTM>,EMP - Regular,128
16.7,IPHONE 12,IPHONE 12,75,US,UMWERQV,EMP - Regular,128
17.2.1,IPHONE 13,IPHONE 13,64,US,UI\LOLB;,EMP - Temporary,128
17.3.1,IPHONE XR,IPHONE XR,62,US,OMMFK\UT,EMP - Regular,128
17.3.1,IPHONE 13,IPHONE 13,64,US,DV]LKVJM,EMP - Regular,128
17.2.1,IPHONE 12,IPHONE 12,75,CH,VIbPGVU,EMP - Regular,128
17.3,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,57,DE,DT]YT\B9,CW - Contractor,64
17.4,IPAD (9TH GENERATION,IPAD 9TH GEN,75,UNKNOWN,XVTRU_O,Unknown,64
17.4,IPHONE 12,IPHONE 12,70,PL,JWcH`QLS,EMP - Regular,64
16.6,IPHONE 11,IPHONE 11,77,CH,J][XTMSR,EMP - Regular,128
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,KM[XOVHa,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,71,NL,NWXMPUB[,EMP - Regular,256
17.4,IPAD (9TH GENERATION,IPAD 9TH GEN,84,ES,WZXRR,EMP - Regular,256
17.4,IPHONE 13,IPHONE 13,64,CH,KIMYXL,CW - Contractor,128
17.2.1,IPHONE 13 MINI,IPHONE 13 MINI,61,GB,V\XGQ_FZ,EMP - Regular,128
16.3,IPAD (9TH GENERATION,IPAD 9TH GEN,75,IN,GMKFGZNL,EMP - Regular,64
17.4,IPHONE 13,IPHONE 13,64,CN,OQJRMP3<,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,CN,OQJRMa5?,EMP - Regular,128
17.1.2,IPHONE 12,IPHONE 12,75,BR,GMLESIU9,EMP - Regular,128
17.3.1,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,62,CH,K]YJKZT,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,CN,FPNR^:4?,EMP - Regular,128
17.1.1,IPAD PRO 11-INCH 3RD,IPAD PRO 11-INCH 3RD GEN,,KZ,JIWROJBQ,EMP - Regular,
